fold,track,horizon_step,target_type,model,baseline,day_blocks,mae_difference,ci_95_low,ci_95_high,bootstrap_seed,bootstrap_replicates
0,day_ahead,5,combined,seasonal_naive,historical_average,28,0.19303594719054365,0.05775784448422023,0.34296758635463576,20260728,300
0,day_ahead,5,pickups,lightgbm_poisson,historical_average,28,0.09132795575911609,0.07521607172939057,0.10452930539493444,20260728,300
0,day_ahead,5,pickups,poisson_glm,historical_average,28,5.35235391847664,4.974157110166541,5.694745172427203,20260728,300
0,day_ahead,5,pickups,recent_average,historical_average,28,0.04185024456249438,-0.005359605611955498,0.10150000912582062,20260728,300
0,day_ahead,5,pickups,seasonal_naive,historical_average,28,0.07607643503868486,0.00821431815068625,0.16840844478454242,20260728,300
0,day_ahead,5,returns,lightgbm_poisson,historical_average,28,0.1034578515829094,0.08873797654422226,0.11580674732099787,20260728,300
0,day_ahead,5,returns,poisson_glm,historical_average,28,5.99223588958455,5.600219339852374,6.356918186836739,20260728,300
0,day_ahead,5,returns,recent_average,historical_average,28,0.06424562323081487,0.017432141040382876,0.12512888580003154,20260728,300
0,day_ahead,5,returns,seasonal_naive,historical_average,28,0.0806146708498625,0.013936606773074145,0.15463693400289774,20260728,300
0,day_ahead,6,combined,lightgbm_poisson,historical_average,28,0.2446312744165219,0.1931669702081306,0.3110467682571398,20260728,300
0,day_ahead,6,combined,poisson_glm,historical_average,28,9.634784790325536,9.134326756103459,10.154786517347484,20260728,300
0,day_ahead,6,combined,recent_average,historical_average,28,0.13532860182093426,-0.16513936295472056,0.5943305845045952,20260728,300
0,day_ahead,6,combined,seasonal_naive,historical_average,28,0.42550717324950565,0.031715967081434586,1.0363579814862656,20260728,300
0,day_ahead,6,pickups,lightgbm_poisson,historical_average,28,0.09685263992026494,0.04857642803143275,0.1520404746472981,20260728,300
0,day_ahead,6,pickups,poisson_glm,historical_average,28,4.4659565176231135,4.199581848018407,4.727344976839721,20260728,300
0,day_ahead,6,pickups,recent_average,historical_average,28,0.10164122618056658,-0.019105757597754548,0.27450378596044706,20260728,300
0,day_ahead,6,pickups,seasonal_naive,historical_average,28,0.2632483690377094,0.0899300989137383,0.5036445688819063,20260728,300
0,day_ahead,6,returns,lightgbm_poisson,historical_average,28,0.20008181731487523,0.16013693256502498,0.23972222781781669,20260728,300
0,day_ahead,6,returns,poisson_glm,historical_average,28,4.878767497126085,4.647973771656844,5.129866603798943,20260728,300
0,day_ahead,6,returns,recent_average,historical_average,28,0.07173053089556006,-0.09674766092152498,0.34913647745425697,20260728,300
0,day_ahead,6,returns,seasonal_naive,historical_average,28,0.22351624518127436,0.010079854901168268,0.5605246147390918,20260728,300
0,day_ahead,7,combined,lightgbm_poisson,historical_average,28,0.41382981469309016,0.19277295079162232,0.6754221745199116,20260728,300
0,day_ahead,7,combined,poisson_glm,historical_average,28,4.42323017371039,3.430372099935456,5.451832863796456,20260728,300
0,day_ahead,7,combined,recent_average,historical_average,28,-0.126264859722744,-0.5694494421202195,0.36466241869852867,20260728,300
0,day_ahead,7,combined,seasonal_naive,historical_average,28,0.30855656884868454,-0.24218252967428228,0.9752252210619069,20260728,300
0,day_ahead,7,pickups,lightgbm_poisson,historical_average,28,0.2711074976674093,0.1315252945341128,0.41781979712724243,20260728,300
0,day_ahead,7,pickups,poisson_glm,historical_average,28,2.386161701785892,2.003042705957764,2.7990672047431917,20260728,300
0,day_ahead,7,pickups,recent_average,historical_average,28,-0.08141814310935534,-0.3019118232656768,0.15214946096490187,20260728,300
0,day_ahead,7,pickups,seasonal_naive,historical_average,28,0.2763199521287399,-0.02076376491109774,0.6038662227344956,20260728,300
0,day_ahead,7,returns,lightgbm_poisson,historical_average,28,0.32636806669919954,0.19889316875664026,0.44912170765343795,20260728,300
0,day_ahead,7,returns,poisson_glm,historical_average,28,2.6895612697923323,2.2733744385169747,3.114794270652066,20260728,300
0,day_ahead,7,returns,recent_average,historical_average,28,0.05181316446205838,-0.17360194672262935,0.29248007847409174,20260728,300
0,day_ahead,7,returns,seasonal_naive,historical_average,28,0.2372298311287251,-0.14484093806150744,0.5955602154133625,20260728,300
0,day_ahead,8,combined,lightgbm_poisson,historical_average,28,-0.006125184071500834,-0.68292438934649,0.6496183161040717,20260728,300
0,day_ahead,8,combined,poisson_glm,historical_average,28,6.483984177121066,5.981621752556246,7.080623098159642,20260728,300
0,day_ahead,8,combined,recent_average,historical_average,28,0.0015626592770867326,-1.1432258415135765,1.468938093326331,20260728,300
0,day_ahead,8,combined,seasonal_naive,historical_average,28,0.7048364688008963,-0.7456471087631498,2.723517514304317,20260728,300
0,day_ahead,8,pickups,lightgbm_poisson,historical_average,28,0.14841182816255274,-0.1108309724543197,0.37381269068087336,20260728,300
0,day_ahead,8,pickups,poisson_glm,historical_average,28,2.8725889384669223,2.6291504443521965,3.163939056229354,20260728,300
0,day_ahead,8,pickups,recent_average,historical_average,28,0.02744645929411146,-0.5291571624395646,0.614992332995179,20260728,300
0,day_ahead,8,pickups,seasonal_naive,historical_average,28,0.5012559831036353,-0.19076871266799394,1.2737925460303834,20260728,300
0,day_ahead,8,returns,lightgbm_poisson,historical_average,28,0.24726577770387564,-0.0620221294221388,0.5579403779234808,20260728,300
0,day_ahead,8,returns,poisson_glm,historical_average,28,3.9316350460204954,3.6305393695114967,4.221696846408492,20260728,300
0,day_ahead,8,returns,recent_average,historical_average,28,0.04403660981830293,-0.5335557693865975,0.7905344830891792,20260728,300
0,day_ahead,8,returns,seasonal_naive,historical_average,28,0.512191371723065,-0.22503699793516388,1.4604000133611512,20260728,300
0,day_ahead,9,combined,lightgbm_poisson,historical_average,28,-1.3891481341874954,-2.493091821653333,-0.29052997743837805,20260728,300
0,day_ahead,9,combined,poisson_glm,historical_average,28,17.673201448226745,13.862480548141042,21.03572770684468,20260728,300
0,day_ahead,9,combined,recent_average,historical_average,28,-2.960134443527149,-4.874518785069826,-1.1315006664315566,20260728,300
0,day_ahead,9,combined,seasonal_naive,historical_average,28,-1.8339439673366729,-4.036995888193857,0.33710329732034017,20260728,300
0,day_ahead,9,pickups,lightgbm_poisson,historical_average,28,-0.5589182962242983,-1.0860814172465245,-0.03435364382770125,20260728,300
0,day_ahead,9,pickups,poisson_glm,historical_average,28,6.855744181117201,5.371753717703393,8.088305464387217,20260728,300
0,day_ahead,9,pickups,recent_average,historical_average,28,-1.3792206502352051,-2.3204515187148784,-0.42512872807040664,20260728,300
0,day_ahead,9,pickups,seasonal_naive,historical_average,28,-0.5628516026161577,-1.686372051382474,0.520391194546215,20260728,300
0,day_ahead,9,returns,lightgbm_poisson,historical_average,28,0.07811450624883887,-0.49679274426273823,0.5951289241935948,20260728,300
0,day_ahead,9,returns,poisson_glm,historical_average,28,10.322416914609823,8.133897563525684,12.20941838871993,20260728,300
0,day_ahead,9,returns,recent_average,historical_average,28,-1.13387578731625,-1.9253164425098366,-0.3614595932684385,20260728,300
0,day_ahead,9,returns,seasonal_naive,historical_average,28,-0.32584007303053586,-1.2747174700684774,0.5282482454801245,20260728,300
0,day_ahead,10,combined,lightgbm_poisson,historical_average,28,-2.1443273031166767,-3.0100740599986113,-1.2608998449293394,20260728,300
0,day_ahead,10,combined,poisson_glm,historical_average,28,12.30301236692633,8.973471124485283,15.266486831827379,20260728,300
0,day_ahead,10,combined,recent_average,historical_average,28,-3.181771365243531,-4.445924498164634,-1.4736110626337282,20260728,300
0,day_ahead,10,combined,seasonal_naive,historical_average,28,-1.4856404128625786,-2.988828390732206,0.2764810721142759,20260728,300
0,day_ahead,10,pickups,lightgbm_poisson,historical_average,28,-0.3655631673013238,-0.742121481322479,-0.015674080401022576,20260728,300
0,day_ahead,10,pickups,poisson_glm,historical_average,28,4.328188539585498,3.1653994405412376,5.418356752171345,20260728,300
0,day_ahead,10,pickups,recent_average,historical_average,28,-1.2820608151560873,-1.8446957483314745,-0.576971274070462,20260728,300
0,day_ahead,10,pickups,seasonal_naive,historical_average,28,-0.2293822437275155,-0.8955518729991523,0.5716687097780577,20260728,300
0,day_ahead,10,returns,lightgbm_poisson,historical_average,28,-0.7313790882204708,-1.2392130860575634,-0.20717120317076188,20260728,300
0,day_ahead,10,returns,poisson_glm,historical_average,28,7.9172139242768145,5.981397559912604,9.798262856079843,20260728,300
0,day_ahead,10,returns,recent_average,historical_average,28,-1.4095037881857222,-2.0858258173530806,-0.5339964987779483,20260728,300
0,day_ahead,10,returns,seasonal_naive,historical_average,28,-0.5374799786619128,-1.342460824464972,0.32193006862770585,20260728,300
0,day_ahead,11,combined,lightgbm_poisson,historical_average,28,-0.13011737679740776,-0.8628149862567279,0.6987049667657035,20260728,300
0,day_ahead,11,combined,poisson_glm,historical_average,28,1.7132632358518798,0.39659957422492437,2.8505822168822093,20260728,300
0,day_ahead,11,combined,recent_average,historical_average,28,-0.03791363020740709,-1.1073172554313666,0.9604628416952079,20260728,300
0,day_ahead,11,combined,seasonal_naive,historical_average,28,1.4945268459830692,0.20275072333502053,3.028399734748656,20260728,300
0,day_ahead,11,pickups,lightgbm_poisson,historical_average,28,-0.09403070119450618,-0.5043868529931198,0.3359887290042423,20260728,300
0,day_ahead,11,pickups,poisson_glm,historical_average,28,0.42251454082147577,-0.14007188951130062,0.9298782197294261,20260728,300
0,day_ahead,11,pickups,recent_average,historical_average,28,0.2235111958162663,-0.20673247367225395,0.6978160235771156,20260728,300
0,day_ahead,11,pickups,seasonal_naive,historical_average,28,0.9684516720067425,0.4435069806992564,1.499980242167016,20260728,300
0,day_ahead,11,returns,lightgbm_poisson,historical_average,28,0.39893575321408503,0.07779018722174369,0.8027205103638183,20260728,300
0,day_ahead,11,returns,poisson_glm,historical_average,28,1.5629850808080195,0.8537428120471893,2.200291945772588,20260728,300
0,day_ahead,11,returns,recent_average,historical_average,28,0.005481605897141453,-0.4848915363050032,0.5222213395936716,20260728,300
0,day_ahead,11,returns,seasonal_naive,historical_average,28,1.0411958916114272,0.3371439820103345,1.826318356975475,20260728,300
0,day_ahead,12,combined,lightgbm_poisson,historical_average,28,0.06940984691901568,-0.7821658137725617,0.9643096034589497,20260728,300
0,day_ahead,12,combined,poisson_glm,historical_average,28,1.4310406517329828,-0.18204518861993063,2.975009645198417,20260728,300
0,day_ahead,12,combined,recent_average,historical_average,28,0.7176198452833756,-0.3993569126270283,1.9994816496225183,20260728,300
0,day_ahead,12,combined,seasonal_naive,historical_average,28,2.0494650833786134,0.5686097438183536,3.700413370454942,20260728,300
0,day_ahead,12,pickups,lightgbm_poisson,historical_average,28,0.04360564727940021,-0.3489082757380795,0.44761498747775885,20260728,300
0,day_ahead,12,pickups,poisson_glm,historical_average,28,0.5615358123024855,-0.20698768736671855,1.2427636359840388,20260728,300
0,day_ahead,12,pickups,recent_average,historical_average,28,0.58535800453924,0.056630898621738396,1.2129783054705492,20260728,300
0,day_ahead,12,pickups,seasonal_naive,historical_average,28,1.2764294331106687,0.5739085257330385,2.03499832104996,20260728,300
0,day_ahead,12,returns,lightgbm_poisson,historical_average,28,0.1688917678974591,-0.2338817261660695,0.5985281887886915,20260728,300
0,day_ahead,12,returns,poisson_glm,historical_average,28,0.8339886567052408,0.08606806296081594,1.5586336040707267,20260728,300
0,day_ahead,12,returns,recent_average,historical_average,28,0.5373896453509127,0.03826236016136806,1.0823313460694046,20260728,300
0,day_ahead,12,returns,seasonal_naive,historical_average,28,1.3073301215413888,0.6613086125355795,2.0571963185408877,20260728,300
0,day_ahead,13,combined,lightgbm_poisson,historical_average,28,-0.23149928216640414,-0.9712549766076257,0.5262884864223929,20260728,300
0,day_ahead,13,combined,poisson_glm,historical_average,28,2.8922119202048013,0.7111201405540586,4.884766009577698,20260728,300
0,day_ahead,13,combined,recent_average,historical_average,28,0.3073625199405119,-1.083839735777108,1.6358807693785589,20260728,300
0,day_ahead,13,combined,seasonal_naive,historical_average,28,2.151112519940512,0.6163678454990773,4.055161681147689,20260728,300
0,day_ahead,13,pickups,lightgbm_poisson,historical_average,28,-0.07301641404040507,-0.41853353918948505,0.26741766176253,20260728,300
0,day_ahead,13,pickups,poisson_glm,historical_average,28,1.1779055781540289,0.1278091274691088,2.0893295148456534,20260728,300
0,day_ahead,13,pickups,recent_average,historical_average,28,0.27176268930112824,-0.2974267988214855,0.9253284758371068,20260728,300
0,day_ahead,13,pickups,seasonal_naive,historical_average,28,1.2336674512058903,0.5530299443042483,2.0471009393325055,20260728,300
0,day_ahead,13,returns,lightgbm_poisson,historical_average,28,0.01177008152965267,-0.36956736020758846,0.3674088423341753,20260728,300
0,day_ahead,13,returns,poisson_glm,historical_average,28,1.4614555630328163,0.40678351749501657,2.3936631791945033,20260728,300
0,day_ahead,13,returns,recent_average,historical_average,28,0.33798079149757504,-0.32429773600245626,1.0111273635364046,20260728,300
0,day_ahead,13,returns,seasonal_naive,historical_average,28,1.3960165057832896,0.6445433893420851,2.307565260618311,20260728,300
0,day_ahead,14,combined,lightgbm_poisson,historical_average,28,-0.01587902115603926,-0.7641792973195841,0.6711230965460384,20260728,300
0,day_ahead,14,combined,poisson_glm,historical_average,28,3.3336464346354715,1.2049691701087417,5.372957979954548,20260728,300
0,day_ahead,14,combined,recent_average,historical_average,28,0.5224662651203248,-0.7061353296141931,1.66778401335149,20260728,300
0,day_ahead,14,combined,seasonal_naive,historical_average,28,1.6968710270250866,-0.07010299907682854,3.6230964414338116,20260728,300
0,day_ahead,14,pickups,lightgbm_poisson,historical_average,28,0.2049157987106563,-0.13932168067429912,0.5151031416962585,20260728,300
0,day_ahead,14,pickups,poisson_glm,historical_average,28,1.5623302191182853,0.4668040957409569,2.474298361521085,20260728,300
0,day_ahead,14,pickups,recent_average,historical_average,28,0.5351017084501,-0.05668613722173758,1.0605238080512542,20260728,300
0,day_ahead,14,pickups,seasonal_naive,historical_average,28,1.3202207560691477,0.5388943573492194,2.304216165879991,20260728,300
0,day_ahead,14,returns,lightgbm_poisson,historical_average,28,-0.13552587861132065,-0.46289918338923935,0.17798831481128183,20260728,300
0,day_ahead,14,returns,poisson_glm,historical_average,28,1.3823965726434706,0.38106684918245365,2.309000197299097,20260728,300
0,day_ahead,14,returns,recent_average,historical_average,28,0.2906249749336817,-0.23287760171393102,0.8305763028284717,20260728,300
0,day_ahead,14,returns,seasonal_naive,historical_average,28,0.9465773558860626,0.1695750520739974,1.8057044648038474,20260728,300
0,day_ahead,15,combined,lightgbm_poisson,historical_average,28,-0.3058803170081911,-1.0956151925508748,0.4844888093216294,20260728,300
0,day_ahead,15,combined,poisson_glm,historical_average,28,2.8713715966485043,0.6918159947650819,5.0161119507375584,20260728,300
0,day_ahead,15,combined,recent_average,historical_average,28,1.0361421815800007,-0.25479901376534025,2.446222631459099,20260728,300
0,day_ahead,15,combined,seasonal_naive,historical_average,28,1.83316599110381,0.24252568437845415,3.765711025768335,20260728,300
0,day_ahead,15,pickups,lightgbm_poisson,historical_average,28,0.010698967340483095,-0.36340126246915416,0.3526231957071275,20260728,300
0,day_ahead,15,pickups,poisson_glm,historical_average,28,1.5114912209052556,0.4656749835114191,2.5454437746439056,20260728,300
0,day_ahead,15,pickups,recent_average,historical_average,28,0.7054186250549997,0.02832971339887825,1.3100366836652844,20260728,300
0,day_ahead,15,pickups,seasonal_naive,historical_average,28,1.361966244102619,0.5167873454489738,2.3530445283248937,20260728,300
0,day_ahead,15,returns,lightgbm_poisson,historical_average,28,-0.08633340293138757,-0.4641655546631785,0.3023184877678545,20260728,300
0,day_ahead,15,returns,poisson_glm,historical_average,28,1.1202789231734738,0.10586599316317089,2.142202366444407,20260728,300
0,day_ahead,15,returns,recent_average,historical_average,28,0.5512839432297437,-0.022776981386862852,1.170746896433529,20260728,300
0,day_ahead,15,returns,seasonal_naive,historical_average,28,1.123307752753553,0.44378465597369676,1.9917603080008874,20260728,300
0,day_ahead,16,combined,lightgbm_poisson,historical_average,28,-0.9546331339442142,-1.7306438018717274,-0.1491389827458381,20260728,300
0,day_ahead,16,combined,poisson_glm,historical_average,28,2.156527426446869,-0.009112125731711218,4.385831303632769,20260728,300
0,day_ahead,16,combined,recent_average,historical_average,28,-0.02547573292453174,-1.8047057402537625,1.5870367570007082,20260728,300
0,day_ahead,16,combined,seasonal_naive,historical_average,28,1.5245242670754682,-0.803178739840614,3.844997388937354,20260728,300
0,day_ahead,16,pickups,lightgbm_poisson,historical_average,28,-0.3071699416118512,-0.6845613855838076,0.05630145402593093,20260728,300
0,day_ahead,16,pickups,poisson_glm,historical_average,28,1.2190091223519357,0.1783285110873925,2.2484077042996797,20260728,300
0,day_ahead,16,pickups,recent_average,historical_average,28,0.16846128797262208,-0.6965744391550128,0.9551375371712303,20260728,300
0,day_ahead,16,pickups,seasonal_naive,historical_average,28,1.1895922403535746,0.08178362042781583,2.2618597666758387,20260728,300
0,day_ahead,16,returns,lightgbm_poisson,historical_average,28,-0.29597434526602867,-0.620236422075972,0.008207542628227423,20260728,300
0,day_ahead,16,returns,poisson_glm,historical_average,28,1.0152247237895717,-0.011717760195461085,2.0874790844167723,20260728,300
0,day_ahead,16,returns,recent_average,historical_average,28,0.2514273119739654,-0.4530207945262148,0.9946102798374543,20260728,300
0,day_ahead,16,returns,seasonal_naive,historical_average,28,1.2160106453072987,0.2116985348455587,2.282641353693585,20260728,300
0,day_ahead,17,combined,lightgbm_poisson,historical_average,28,-1.0848169332048003,-2.3624763390559655,0.22182560992113062,20260728,300
0,day_ahead,17,combined,poisson_glm,historical_average,28,4.858319759254052,2.4619547330068103,7.023705316073887,20260728,300
0,day_ahead,17,combined,recent_average,historical_average,28,0.7520945005608424,-1.880030203367937,3.709473144107326,20260728,300
0,day_ahead,17,combined,seasonal_naive,historical_average,28,2.4836421196084615,-0.5424352321047536,5.822871538440095,20260728,300
0,day_ahead,17,pickups,lightgbm_poisson,historical_average,28,-0.17935857137234273,-0.7733474133564496,0.4731406930591592,20260728,300
0,day_ahead,17,pickups,poisson_glm,historical_average,28,2.8882538121305594,1.6678797376271488,3.9252107920603083,20260728,300
0,day_ahead,17,pickups,recent_average,historical_average,28,0.6431632155388841,-0.7704502377986078,2.4409486059155125,20260728,300
0,day_ahead,17,pickups,seasonal_naive,historical_average,28,1.6985203583960267,0.05156457247296727,3.5780374215358446,20260728,300
0,day_ahead,17,returns,lightgbm_poisson,historical_average,28,-0.2545137687255283,-0.77969952829389,0.311504958928274,20260728,300
0,day_ahead,17,returns,poisson_glm,historical_average,28,1.8657271612055422,0.8606878224510709,2.8580604140754784,20260728,300
0,day_ahead,17,returns,recent_average,historical_average,28,0.541269942265911,-0.5010740556184188,1.722111704291283,20260728,300
0,day_ahead,17,returns,seasonal_naive,historical_average,28,1.5132937517897207,0.2487992051353534,2.8117334243251637,20260728,300
0,day_ahead,18,combined,lightgbm_poisson,historical_average,28,-1.3103588126530645,-3.3753916726989988,0.9910809938218192,20260728,300
0,day_ahead,18,combined,poisson_glm,historical_average,28,17.076820038350245,12.47530617575458,20.72860253669885,20260728,300
0,day_ahead,18,combined,recent_average,historical_average,28,-1.3293262178021317,-3.7801239894747627,1.3400483369016658,20260728,300
0,day_ahead,18,combined,seasonal_naive,historical_average,28,-0.8564095511354645,-4.936136657252108,3.190504162095899,20260728,300
0,day_ahead,18,pickups,lightgbm_poisson,historical_average,28,0.021714379513615305,-0.9225725728681754,1.0716500245781335,20260728,300
0,day_ahead,18,pickups,poisson_glm,historical_average,28,9.961876431366742,7.135841365008672,12.301244854530392,20260728,300
0,day_ahead,18,pickups,recent_average,historical_average,28,-0.2904113095632725,-1.508443760252709,1.004224805911058,20260728,300
0,day_ahead,18,pickups,seasonal_naive,historical_average,28,0.14024345234148936,-1.9812681729382737,2.382254414061726,20260728,300
0,day_ahead,18,returns,lightgbm_poisson,historical_average,28,-0.2083837689910107,-1.1432976358266058,0.787229729058547,20260728,300
0,day_ahead,18,returns,poisson_glm,historical_average,28,6.514681075403532,4.7469821051095575,7.8190464855260435,20260728,300
0,day_ahead,18,returns,recent_average,historical_average,28,-0.4200180732539839,-1.586974955954532,0.8562436099194738,20260728,300
0,day_ahead,18,returns,seasonal_naive,historical_average,28,0.08057716484125407,-1.7274239623063081,1.7068355914450424,20260728,300
0,day_ahead,19,combined,lightgbm_poisson,historical_average,28,-0.6629217495385193,-2.7219785086700146,1.3256202965928487,20260728,300
0,day_ahead,19,combined,poisson_glm,historical_average,28,12.906741926338402,8.77270517294874,16.512407126620463,20260728,300
0,day_ahead,19,combined,recent_average,historical_average,28,0.033274491137660976,-2.1681978763522802,2.1039776118095164,20260728,300
0,day_ahead,19,combined,seasonal_naive,historical_average,28,1.3511316339948036,-0.9258885066257075,3.400217297342907,20260728,300
0,day_ahead,19,pickups,lightgbm_poisson,historical_average,28,0.21618282599477198,-0.7582819423988778,1.0773443287937003,20260728,300
0,day_ahead,19,pickups,poisson_glm,historical_average,28,5.954603268223868,3.967238552441922,7.925452974754392,20260728,300
0,day_ahead,19,pickups,recent_average,historical_average,28,0.31406703587088075,-0.8008733721107086,1.2903356098903447,20260728,300
0,day_ahead,19,pickups,seasonal_naive,historical_average,28,1.445317035870881,0.3533254151336751,2.475839811127702,20260728,300
0,day_ahead,19,returns,lightgbm_poisson,historical_average,28,-0.20324784444336957,-1.1589795650370256,0.6871051070878327,20260728,300
0,day_ahead,19,returns,poisson_glm,historical_average,28,6.231373270558075,4.411575319950907,7.742672969217668,20260728,300
